,Unnamed: 0,line_name,specimen__id,specimen__name,specimen__hemisphere,structure__id,structure__name,structure__acronym,structure_parent__id,structure_parent__acronym,structure__layer,nr__max_euclidean_distance,nr__number_stems,nr__number_bifurcations,nr__average_contraction,nr__average_parent_daughter_ratio,nr__reconstruction_type,nrwkf__id,erwkf__id,ef__fast_trough_v_long_square,ef__upstroke_downstroke_ratio_long_square,ef__adaptation,ef__f_i_curve_slope,ef__threshold_i_long_square,ef__tau,ef__avg_isi,ef__avg_firing_rate,ef__ri,ef__peak_t_ramp,ef__vrest,si__height,si__width,si__path,csl__x,csl__y,csl__z,csl__normalized_depth,cell_reporter_status,m__glif,m__biophys,m__biophys_perisomatic,m__biophys_all_active,tag__apical,tag__dendrite_type,morph_thumb_path,ephys_thumb_path,ephys_inst_thresh_thumb_path,donor__age,donor__sex,donor__disease_state,donor__race,donor__years_of_seizure_history,donor__species,donor__id,donor__name,swc__fname,model__fold,structure__safe_name,structure_merge__acronym,Transgenic_line,Subclass_or_type,DOI,specimen__date,specimen__strain,label__virus,label__fluorophore
939,939,,AA1051,,,648.0,,MOp5,648.0,MOp5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AA1051.swc,7.0,MOp5_layernan,Isocortex_layernan,,,10.25378/janelia.7825118,2018-08-01T17:24:59.000Z,Sim1-Cre,PHP-eB-CAG-FRT-rev-3xGFP+PHP-eB-CAG-flex-rev-Flpo,Immunolabeled with anti-GFP; Alexa-488
940,940,,AA0626,,,767.0,,MOs5,993.0,MOs,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AA0626.swc,1.0,MOs_layer5,Isocortex_layer5,,,10.25378/janelia.7655768,2018-04-13T15:28:33.000Z,C57BL/6N,AAV2/1 Cre + AAV2/1 GFP,immuno labeled for anti-GFP
941,941,,AA1491,,,342.0,,SI,342.0,SI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AA1491.swc,9.0,SI_layernan,SI,,,,2020-01-23T05:00:00.000Z,Sim1-Cre,syn-FLEX-TRE-2tTA;TREx7-GFP,GFP
942,942,,AA0718,,,629.0,,VAL,629.0,VAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AA0718.swc,0.0,VAL_layernan,VAL,,,10.25378/janelia.7704461,2018-04-13T15:28:33.000Z,C57BL/6N,AAV2/5 Cre + AAV2/5 tDT,immuno labeled for anti-tDT
943,943,,AA0086,,,830.0,,DMH,830.0,DMH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AA0086.swc,3.0,DMH_layernan,DMH,,,10.25378/janelia.5526637,2016-10-25T12:00:00.000Z,C57BL/6J,AAV2/1.FLEX-eGFP,eGFP
944,944,,AA1248,,,778.0,,VISp5,385.0,VISp,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AA1248.swc,5.0,VISp_layer5,Isocortex_layer5,,,,2019-04-17T04:00:00.000Z,Som-Cre,CAG-Flex-Rev-FlpO; CAG-FRT-Rev-3xGFP,Rb anti-GFP/AF488
945,945,,AA0841,,,767.0,,MOs5,993.0,MOs,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AA0841.swc,3.0,MOs_layer5,Isocortex_layer5,,,10.25378/janelia.7739909,2018-07-02T18:52:28.000Z,C57BL/6N,AAV2/1 Syn-iCre + AAV2/1 CAG-Flex GFP ,anti-GFP
946,946,,AA0377,,,1084.0,,PRE,1084.0,PRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AA0377.swc,5.0,PRE_layernan,PRE,,,10.25378/janelia.7613945,2017-09-25T17:59:45.000Z,C57BL/6N,AAV2/1 Cre+GFP,eGFP
947,947,,AA0916,,,962.0,,MOs2/3,993.0,MOs,2/3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AA0916.swc,1.0,MOs_layer23,Isocortex_layer2/3,,,10.25378/janelia.7780898,2018-07-02T18:52:28.000Z,C57BL/6N,AAV2/1 Syn-iCre + AAV2/1 CAG-Flex GFP ,anti-GFP
948,948,,AA0624,,,656.0,,MOs1,993.0,MOs,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AA0624.swc,6.0,MOs_layer1,Isocortex_layer1,,,10.25378/janelia.7655762,2018-04-13T15:28:33.000Z,C57BL/6N,AAV2/1 Cre + AAV2/1 GFP,immuno labeled for anti-GFP
949,949,,AA0877,,,1037.0,,POST,1037.0,POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AA0877.swc,5.0,POST_layernan,POST,,,10.25378/janelia.7742579,2018-07-02T18:52:28.000Z,C57BL/6N,AAV2/1 Syn-iCre + AAV2/1 CAG-Flex GFP ,anti-GFP
950,950,,AA0975,,,951.0,,PYR,951.0,PYR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AA0975.swc,0.0,PYR_layernan,PYR,,,10.25378/janelia.7804448,2018-08-01T17:24:59.000Z,Sim1-Cre,PHP-eB-CAG-FRT-rev-3xGFP+PHP-eB-CAG-flex-rev-Flpo,Immunolabeled with anti-GFP; Alexa-488
951,951,,AA0370,,,362.0,,MD,362.0,MD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AA0370.swc,7.0,MD_layernan,MD,,,10.25378/janelia.7613921,2017-09-19T19:27:58.000Z,C57BL/6J,AAV 2/5 Cre + tdT,immuno labeled for anti-tDT
952,952,,AA0180,,,1021.0,,MOs6a,993.0,MOs,6a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AA0180.swc,2.0,MOs_layer6a,Isocortex_layer6,,,10.25378/janelia.5527441,2017-06-10T19:59:48.000Z,C57BL/6J,AAV2/1.FLEX-eGFP,eGFP
953,953,,AA1441,,,1020.0,,PO,1020.0,PO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AA1441.swc,1.0,PO_layernan,PO,,,,2020-02-24T05:00:00.000Z,Vglut2-Cre,syn-FLEX-TRE-2tTA; TREx7-GFP,GFP; AF488
954,954,,AA1450,,,262.0,,RT,262.0,RT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AA1450.swc,4.0,RT_layernan,RT,,,,2020-04-15T04:00:00.000Z,Vgat-Cre,syn-FLEX-TRE-2tTA;TREx7-GFP,GFP ; AF488
955,955,,AA0471,,,962.0,,MOs2/3,993.0,MOs,2/3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AA0471.swc,0.0,MOs_layer23,Isocortex_layer2/3,,,10.25378/janelia.7615952,2017-11-17T22:11:53.000Z,C57BL/6N,AAV2/1 Cre+GFP,eGFP
956,956,,AA0935,,,732.0,,MMme,732.0,MMme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AA0935.swc,4.0,MMme_layernan,MMme,,,10.25378/janelia.7803974,2018-08-01T17:24:59.000Z,Sim1-Cre,PHP-eB-CAG-FRT-rev-3xGFP+PHP-eB-CAG-flex-rev-Flpo,Immunolabeled with anti-GFP; Alexa-488
957,957,,AA0879,,,1037.0,,POST,1037.0,POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AA0879.swc,6.0,POST_layernan,POST,,,10.25378/janelia.7742774,2018-07-02T18:52:28.000Z,C57BL/6N,AAV2/1 Syn-iCre + AAV2/1 CAG-Flex GFP ,anti-GFP
958,958,,AA1058,,,1084.0,,PRE,1084.0,PRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AA1058.swc,1.0,PRE_layernan,PRE,,,10.25378/janelia.7825148,2018-08-01T17:24:59.000Z,Sim1-Cre,PHP-eB-CAG-FRT-rev-3xGFP+PHP-eB-CAG-flex-rev-Flpo,Immunolabeled with anti-GFP; Alexa-488
959,959,,AA1490,,,1031.0,,GPi,1031.0,GPi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AA1490.swc,6.0,GPi_layernan,GPi,,,,2020-01-23T05:00:00.000Z,Sim1-Cre,syn-FLEX-TRE-2tTA;TREx7-GFP,GFP
960,960,,AA0070,,,255.0,,AV,255.0,AV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AA0070.swc,3.0,AV_layernan,AV,,,10.25378/janelia.5521825,2016-10-31T12:00:00.000Z,C57BL/6J,AAV2/1.FLEX-eGFP,eGFP
961,961,,AA0853,,,767.0,,MOs5,993.0,MOs,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AA0853.swc,5.0,MOs_layer5,Isocortex_layer5,,,10.25378/janelia.7739954,2018-07-02T18:52:28.000Z,C57BL/6N,AAV2/1 Syn-iCre + AAV2/1 CAG-Flex GFP ,anti-GFP
962,962,,AA0941,,,847.0,,AUDp5,1002.0,AUDp,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AA0941.swc,1.0,AUDp_layer5,Isocortex_layer5,,,10.25378/janelia.7804004,2018-08-01T17:24:59.000Z,Sim1-Cre,PHP-eB-CAG-FRT-rev-3xGFP+PHP-eB-CAG-flex-rev-Flpo,Immunolabeled with anti-GFP; Alexa-488
963,963,,AA0080,,,118.0,,PVi,118.0,PVi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AA0080.swc,3.0,PVi_layernan,PVi,,,10.25378/janelia.5526619,2016-10-25T12:00:00.000Z,C57BL/6J,AAV2/1.FLEX-eGFP,eGFP
964,964,,AA0445,,,767.0,,MOs5,993.0,MOs,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AA0445.swc,7.0,MOs_layer5,Isocortex_layer5,,,10.25378/janelia.7614596,2017-11-17T22:11:53.000Z,C57BL/6N,AAV2/1 Cre+GFP,eGFP
965,965,,AA0415,,,767.0,,MOs5,993.0,MOs,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AA0415.swc,6.0,MOs_layer5,Isocortex_layer5,,,10.25378/janelia.7614212,2017-09-25T17:59:45.000Z,C57BL/6N,AAV2/1 Cre+GFP,eGFP
966,966,,AA0213,,,946.0,,PH,946.0,PH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AA0213.swc,7.0,PH_layernan,PH,,,10.25378/janelia.5527549,2017-05-04T21:26:28.000Z,C57BL/6J,AAV2/1.FLEX-eGFP,eGFP
967,967,,AA0717,,,1037.0,,POST,1037.0,POST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AA0717.swc,1.0,POST_layernan,POST,,,10.25378/janelia.7704458,2018-04-13T15:28:33.000Z,C57BL/6N,AAV2/1 Cre + AAV2/1 tDT,immuno labeled for anti-tDT
968,968,,AA0821,,,502.0,,SUB,502.0,SUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AA0821.swc,4.0,SUB_layernan,SUB,,,10.25378/janelia.7739732,2018-07-02T18:52:28.000Z,C57BL/6N,AAV2/1 Syn-iCre + AAV2/1 CAG-Flex GFP ,anti-GFP
969,969,,AA1235,,,718.0,,VPL,718.0,VPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AA1235.swc,9.0,VPL_layernan,VPL,,,,2019-04-17T04:00:00.000Z,Som-Cre,CAG-Flex-Rev-FlpO; CAG-FRT-Rev-3xGFP,Rb anti-GFP/AF488
970,970,,AA1004,,,931.0,,PG,931.0,PG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AA1004.swc,3.0,PG_layernan,PG,,,10.25378/janelia.7821992,2018-08-01T17:24:59.000Z,Sim1-Cre,PHP-eB-CAG-FRT-rev-3xGFP+PHP-eB-CAG-flex-rev-Flpo,Immunolabeled with anti-GFP; Alexa-488
971,971,,AA0344,,,629.0,,VAL,629.0,VAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AA0344.swc,5.0,VAL_layernan,VAL,,,10.25378/janelia.7613771,2017-09-19T19:27:58.000Z,C57BL/6J,AAV 2/5 Cre + tdT,immuno labeled for anti-tDT
972,972,,AA0752,,,560581563.0,,PIL,560581563.0,PIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AA0752.swc,0.0,PIL_layernan,PIL,,,10.25378/janelia.7707386,2018-06-14T17:03:18.000Z,C57BL/6N,AAV2/5 Cre + AAV2/1 GFP,anti-GFP 2x NucID J25
973,973,,AA0810,,,502.0,,SUB,502.0,SUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AA0810.swc,3.0,SUB_layernan,SUB,,,10.25378/janelia.7739651,2018-07-02T18:52:28.000Z,C57BL/6N,AAV2/1 Syn-iCre + AAV2/1 CAG-Flex GFP ,anti-GFP
974,974,,AA0277,,,1108.0,,ccg,1108.0,ccg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AA0277.swc,4.0,ccg_layernan,ccg,,,10.25378/janelia.5527786,2017-06-28T21:36:40.000Z,C57BL/6J,AAV2/1.FLEX-eGFP,eGFP
975,975,,AA0832,,,1021.0,,MOs6a,993.0,MOs,6a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AA0832.swc,7.0,MOs_layer6a,Isocortex_layer6,,,10.25378/janelia.7739789,2018-07-02T18:52:28.000Z,C57BL/6N,AAV2/1 Syn-iCre + AAV2/1 CAG-Flex GFP ,anti-GFP
976,976,,AA0713,,,1084.0,,PRE,1084.0,PRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AA0713.swc,6.0,PRE_layernan,PRE,,,10.25378/janelia.7704422,2018-04-13T15:28:33.000Z,C57BL/6N,AAV2/1 Cre + AAV2/1 tDT,immuno labeled for anti-tDT
977,977,,AA0124,,,484682470.0,,ProS,484682470.0,ProS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AA0124.swc,7.0,ProS_layernan,ProS,,,10.25378/janelia.5527246,2016-04-04T18:25:30.000Z,C57BL/6J,AAV2/1.FLEX-eGFP,eGFP
978,978,,AA0759,,,6.0,,int,6.0,int,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AA0759.swc,5.0,int_layernan,int,,,10.25378/janelia.7710047,2018-06-14T17:03:18.000Z,C57BL/6N,AAV2/5 Cre + AAV2/1 GFP,anti-GFP 2x NucID J25
979,979,,AA0510,,,146.0,,PRNr,146.0,PRNr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AA0510.swc,3.0,PRNr_layernan,PRNr,,,10.25378/janelia.7639787,2018-01-30T16:19:46.000Z,C57BL/6N,AAV2/1.FLEX-TVA and G,Immunolabeled with anti-GFP; Alexa-488
980,980,,AA0299,,,629.0,,VAL,629.0,VAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AA0299.swc,7.0,VAL_layernan,VAL,,,10.25378/janelia.5527852,2017-08-10T19:05:24.000Z,Rorb-Cre-1,AAV2/1.FLEX-tdTomato,tdTomato
981,981,,AA0208,,,382.0,,CA1,382.0,CA1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AA0208.swc,3.0,CA1_layernan,CA1,,,10.25378/janelia.5527534,2017-05-04T21:26:28.000Z,C57BL/6J,AAV2/1.FLEX-eGFP,eGFP
982,982,,AA0488,,,797.0,,ZI,797.0,ZI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AA0488.swc,6.0,ZI_layernan,ZI,,,10.25378/janelia.7616024,2017-11-17T22:11:53.000Z,C57BL/6N,AAV 2/5 Cre + GFP,eGFP
983,983,,AA1178,,,725.0,,VPLpc,725.0,VPLpc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AA1178.swc,1.0,VPLpc_layernan,VPLpc,,,,2018-12-01T05:00:00.000Z,Sim1-Cre,PHP-eB-CAG-FRT-rev-3xGFP+PHP-eB-CAG-flex-rev-Flp,Immunolabeled with anti-GFP; Alexa-488
984,984,,AA0439,,,767.0,,MOs5,993.0,MOs,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AA0439.swc,4.0,MOs_layer5,Isocortex_layer5,,,10.25378/janelia.7614329,2017-11-17T22:11:53.000Z,C57BL/6N,AAV2/1 Cre+GFP,eGFP
985,985,,AA0211,,,313.0,,MB,313.0,MB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AA0211.swc,7.0,MB_layernan,MB,,,10.25378/janelia.5527543,2017-05-04T21:26:28.000Z,C57BL/6J,AAV2/1.FLEX-eGFP,eGFP
986,986,,AA0502,,,718.0,,VPL,718.0,VPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AA0502.swc,4.0,VPL_layernan,VPL,,,10.25378/janelia.7619369,2017-12-19T16:19:15.000Z,C57BL/6N,EnvA-GFP-Rabies,Immunolabeled with anti-GFP; Alexa-488
987,987,,AA0894,,,502.0,,SUB,502.0,SUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AA0894.swc,5.0,SUB_layernan,SUB,,,10.25378/janelia.7780793,2018-07-02T18:52:28.000Z,C57BL/6N,AAV2/1 Syn-iCre + AAV2/1 CAG-Flex GFP ,anti-GFP
988,988,,AA0364,,,907.0,,PCN,907.0,PCN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AA0364.swc,5.0,PCN_layernan,PCN,,,10.25378/janelia.7613900,2017-09-19T19:27:58.000Z,C57BL/6J,AAV 2/5 Cre + tdT,immuno labeled for anti-tDT
989,989,,AA1169,,,656.0,,MOs1,993.0,MOs,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AA1169.swc,1.0,MOs_layer1,Isocortex_layer1,,,,2018-10-01T19:57:10.000Z,C57BL/6N,AAV2/1 Cre+GFP,anti-GFP AAV J27
990,990,,AA0484,,,10703.0,,DG-mo,10703.0,DG-mo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AA0484.swc,2.0,DG-mo_layernan,DG-mo,,,10.25378/janelia.7616003,2017-11-17T22:11:53.000Z,C57BL/6N,AAV2/1 Cre+GFP,eGFP
991,991,,AA1170,,,629.0,,VAL,629.0,VAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AA1170.swc,8.0,VAL_layernan,VAL,,,,2018-10-01T19:57:10.000Z,C57BL/6N,AAV2/1 Cre+GFP,anti-GFP AAV J27
992,992,,AA0988,,,984.0,,CENT3,984.0,CENT3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AA0988.swc,1.0,CENT3_layernan,CENT3,,,10.25378/janelia.7804553,2018-08-01T17:24:59.000Z,Sim1-Cre,PHP-eB-CAG-FRT-rev-3xGFP+PHP-eB-CAG-flex-rev-Flpo,Immunolabeled with anti-GFP; Alexa-488
993,993,,AA0610,,,797.0,,ZI,797.0,ZI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AA0610.swc,5.0,ZI_layernan,ZI,,,10.25378/janelia.7653146,2018-04-13T15:28:33.000Z,C57BL/6N,AAV2/5 Cre + AAV2/5 tDT,immuno labeled for anti-tDT
994,994,,AA0368,,,362.0,,MD,362.0,MD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AA0368.swc,4.0,MD_layernan,MD,,,10.25378/janelia.7613912,2017-09-19T19:27:58.000Z,C57BL/6J,AAV 2/5 Cre + tdT,immuno labeled for anti-tDT
995,995,,AA0598,,,366.0,,SMT,366.0,SMT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AA0598.swc,3.0,SMT_layernan,SMT,,,10.25378/janelia.7650002,2018-04-13T15:28:33.000Z,C57BL/6N,AAV2/5 Cre + AAV2/5 GFP,immuno labeled for anti-GFP
996,996,,AA1466,,,698.0,,OLF,698.0,OLF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AA1466.swc,2.0,OLF_layernan,OLF,,,,2020-04-15T04:00:00.000Z,Vgat-Cre,syn-FLEX-TRE-2tTA;TREx7-GFP,GFP ; AF488
997,997,,AA0144,,,10703.0,,DG-mo,10703.0,DG-mo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AA0144.swc,1.0,DG-mo_layernan,DG-mo,,,10.25378/janelia.5527306,2017-02-22T22:37:17.000Z,C57BL/6J,AAV2/1.FLEX-eGFP,eGFP;
998,998,,AA0815,,,382.0,,CA1,382.0,CA1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AA0815.swc,0.0,CA1_layernan,CA1,,,10.25378/janelia.7739708,2018-07-02T18:52:28.000Z,C57BL/6N,AAV2/1 Syn-iCre + AAV2/1 CAG-Flex GFP ,anti-GFP
999,999,,AA0077,,,802.0,,sm,802.0,sm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AA0077.swc,1.0,sm_layernan,sm,,,10.25378/janelia.5521828,2016-10-25T12:00:00.000Z,C57BL/6J,AAV2/1.FLEX-eGFP,eGFP
1000,1000,,AA1442,,,1020.0,,PO,1020.0,PO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AA1442.swc,4.0,PO_layernan,PO,,,,2020-02-24T05:00:00.000Z,Vglut2-Cre,syn-FLEX-TRE-2tTA; TREx7-GFP,GFP; AF488
1001,1001,,AA0781,,,1021.0,,MOs6a,993.0,MOs,6a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AA0781.swc,5.0,MOs_layer6a,Isocortex_layer6,,,10.25378/janelia.7739288,2018-07-02T18:52:28.000Z,C57BL/6N,AAV2/1 Syn-iCre + AAV2/1 CAG-Flex GFP ,anti-GFP
1002,1002,,AA0979,,,1041.0,,PFL,1041.0,PFL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AA0979.swc,0.0,PFL_layernan,PFL,,,10.25378/janelia.7804466,2018-08-01T17:24:59.000Z,Sim1-Cre,PHP-eB-CAG-FRT-rev-3xGFP+PHP-eB-CAG-flex-rev-Flpo,Immunolabeled with anti-GFP; Alexa-488
1003,1003,,AA1082,,,429.0,,SPVC,429.0,SPVC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AA1082.swc,4.0,SPVC_layernan,SPVC,,,10.25378/janelia.7825316,2018-08-01T17:24:59.000Z,Sim1-Cre,PHP-eB-CAG-FRT-rev-3xGFP+PHP-eB-CAG-flex-rev-Flpo,Immunolabeled with anti-GFP; Alexa-488
1004,1004,,AA0748,,,1021.0,,MOs6a,993.0,MOs,6a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AA0748.swc,9.0,MOs_layer6a,Isocortex_layer6,,,10.25378/janelia.7707371,2018-05-23T13:47:38.000Z,C57BL/6N,AAV2/1 Syn-iCre + AAV2/1 CAG-Flex GFP ,immuno labeled for anti-GFP
1005,1005,,AA0214,,,946.0,,PH,946.0,PH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AA0214.swc,0.0,PH_layernan,PH,,,10.25378/janelia.5527552,2017-05-04T21:26:28.000Z,C57BL/6J,AAV2/1.FLEX-eGFP,eGFP
1006,1006,,AA0200,,,575.0,,CL,575.0,CL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AA0200.swc,8.0,CL_layernan,CL,,,10.25378/janelia.5527510,2017-05-04T21:26:28.000Z,C57BL/6J,AAV2/1.FLEX-eGFP,eGFP
1007,1007,,AA0850,,,502.0,,SUB,502.0,SUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AA0850.swc,1.0,SUB_layernan,SUB,,,10.25378/janelia.7739939,2018-07-02T18:52:28.000Z,C57BL/6N,AAV2/1 Syn-iCre + AAV2/1 CAG-Flex GFP ,anti-GFP
1008,1008,,AA0038,,,1021.0,,MOs6a,993.0,MOs,6a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AA0038.swc,0.0,MOs_layer6a,Isocortex_layer6,,,10.25378/janelia.5521702,2016-07-18T12:00:00.000Z,C57BL/6J,AAV2/1.FLEX-eGFP,eGFP
1009,1009,,AA0348,,,629.0,,VAL,629.0,VAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AA0348.swc,9.0,VAL_layernan,VAL,,,10.25378/janelia.7613801,2017-09-19T19:27:58.000Z,C57BL/6J,AAV 2/5 Cre + tdT,immuno labeled for anti-tDT
1010,1010,,AA0934,,,606826659.0,,MMd,606826659.0,MMd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AA0934.swc,7.0,MMd_layernan,MMd,,,10.25378/janelia.7803917,2018-08-01T17:24:59.000Z,Sim1-Cre,PHP-eB-CAG-FRT-rev-3xGFP+PHP-eB-CAG-flex-rev-Flpo,Immunolabeled with anti-GFP; Alexa-488
1011,1011,,AA0562,,,502.0,,SUB,502.0,SUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AA0562.swc,4.0,SUB_layernan,SUB,,,10.25378/janelia.7649747,2018-03-09T18:07:35.000Z,C57BL/6N,AAV2/1.Cre-tdTomato,tdTomato
1012,1012,,AA0788,,,767.0,,MOs5,993.0,MOs,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AA0788.swc,7.0,MOs_layer5,Isocortex_layer5,,,10.25378/janelia.7739369,2018-07-02T18:52:28.000Z,C57BL/6N,AAV2/1 Syn-iCre + AAV2/1 CAG-Flex GFP ,anti-GFP
1013,1013,,AA0127,,,305.0,,VISp6b,385.0,VISp,6b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AA0127.swc,0.0,VISp_layer6b,Isocortex_layer6,,,10.25378/janelia.5527255,2016-04-04T18:25:30.000Z,C57BL/6J,AAV2/1.FLEX-eGFP,eGFP
1014,1014,,AA0594,,,656.0,,MOs1,993.0,MOs,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AA0594.swc,2.0,MOs_layer1,Isocortex_layer1,,,10.25378/janelia.7649966,2018-04-13T15:28:33.000Z,C57BL/6N,AAV2/1 Cre + AAV2/1 GFP,immuno labeled for anti-GFP
